,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
641,Kurla  ,19.0652797,72.8793805,Vinod's Garage,19.070199869053717,72.87158738973335,Auto Workshop
642,Mulund ,19.1722904,72.9564695,Vishwa Bharti,19.172547973497288,72.95599200708861,Indian Restaurant
643,Mulund ,19.1722904,72.9564695,Naturals Icecream,19.17058103312135,72.96057348592083,Ice Cream Shop
644,Mulund ,19.1722904,72.9564695,R Steam Hot,19.17568793584445,72.95247687986293,Fast Food Restaurant
645,Mulund ,19.1722904,72.9564695,Bawarchi,19.169124882505063,72.95911059695204,Indian Restaurant
646,Mulund ,19.1722904,72.9564695,McDonald's,19.17308364629744,72.95693614733919,Fast Food Restaurant
647,Mulund ,19.1722904,72.9564695,Naturals Ice Cream,19.171515420122525,72.95012739341136,Dessert Shop
648,Mulund ,19.1722904,72.9564695,Bansuri,19.171885050355733,72.95883038940019,Asian Restaurant
649,Mulund ,19.1722904,72.9564695,Tarkeshwar Snacks & Juice Center,19.17222805054873,72.95067309436331,Snack Place
650,Mulund ,19.1722904,72.9564695,"R mall, Mulund west",19.175374657905586,72.95050597942175,Shopping Mall
651,Mulund ,19.1722904,72.9564695,Prabhu ice cream,19.17261052371686,72.9560238768011,Ice Cream Shop
652,Mulund ,19.1722904,72.9564695,Sandeep Bar and Restaurant,19.175878496358436,72.95238333475876,Bar
653,Mulund ,19.1722904,72.9564695,Cafe Coffee Day,19.171342375858767,72.954646725744,Café
654,Mulund ,19.1722904,72.9564695,Pizza Hut,19.176240201829895,72.95840101681532,Pizza Place
655,Mulund ,19.1722904,72.9564695,Kalidas Badminton Court,19.17411845495967,72.94887743166991,Athletics & Sports
656,Mulund ,19.1722904,72.9564695,Mulund West Market,19.173005442589993,72.95452561859065,Flea Market
657,Mulund ,19.1722904,72.9564695,Domino's Pizza,19.16942823984859,72.95881498378063,Pizza Place
658,Mulund ,19.1722904,72.9564695,Mulund Railway Station,19.172394785160574,72.95666456222534,Train Station
659,Mulund ,19.1722904,72.9564695,Cafe Coffee Day,19.168093698278472,72.96102494838202,Café
660,Mulund ,19.1722904,72.9564695,Campus Hotel,19.168093,72.961006,Indian Restaurant
661,Mulund ,19.1722904,72.9564695,Kampa,19.16804207560549,72.96131222122474,Chinese Restaurant
662,Mulund ,19.1722904,72.9564695,Kirti Mahal,19.175562475011688,72.95257789948663,Indian Restaurant
663,Mulund ,19.1722904,72.9564695,Amantran,19.166297646415053,72.94962072691459,Indian Restaurant
664,Mulund ,19.1722904,72.9564695,Mahakavi Kalidas Natya Mandir,19.173408099128256,72.94901229414637,Theater
665,Mulund ,19.1722904,72.9564695,Mocha,19.174086490166697,72.95852788890035,Moroccan Restaurant
666,Mulund ,19.1722904,72.9564695,Shubham (Quick Chef),19.174765618595284,72.95808383630556,Restaurant
667,Mulund ,19.1722904,72.9564695,Sitara Restaurant & Bar,19.17489694984957,72.95789929472271,Restaurant
668,Mulund ,19.1722904,72.9564695,Achija Fast Food Hotel,19.17150161805354,72.95030059823549,Fast Food Restaurant
669,Mulund ,19.1722904,72.9564695,Bromark Chicken,19.176240201829895,72.96163623375904,Fried Chicken Joint
670,Mulund ,19.1722904,72.9564695,tapri,19.16629929135233,72.95439874436366,Coffee Shop
671,Mulund ,19.1722904,72.9564695,Lions Club Of Mulund (W),19.170484508933594,72.94936408959387,Gym / Fitness Center
672,Mulund ,19.1722904,72.9564695,"Rajdhani Thali - Nirmal Lifestyle, Mumbai",19.17879427779498,72.96035022589805,Indian Restaurant
673,Mulund ,19.1722904,72.9564695,A to Z Need,19.175826006057303,72.96420246175289,Furniture / Home Store
674,Powai ,19.1187195,72.9073476,Mirchi And Mime,19.120019581790373,72.90744773182578,North Indian Restaurant
675,Powai ,19.1187195,72.9073476,Cafe Mangii,19.12026013177446,72.90705213863036,Italian Restaurant
676,Powai ,19.1187195,72.9073476,Mia Cucina,19.12016998507553,72.90721688676344,Italian Restaurant
677,Powai ,19.1187195,72.9073476,Starbucks Coffee: A Tata Alliance,19.116317363005052,72.90970026946678,Coffee Shop
678,Powai ,19.1187195,72.9073476,Love and Cheesecake,19.115333590947422,72.90731530902116,Dessert Shop
679,Powai ,19.1187195,72.9073476,Theobroma,19.115923395606547,72.90892123334008,Bakery
680,Powai ,19.1187195,72.9073476,Hitchki,19.12004620215019,72.90735413556409,Bar
681,Powai ,19.1187195,72.9073476,Powai Lake Promenade,19.11966548185792,72.90499448776245,Scenic Lookout
682,Powai ,19.1187195,72.9073476,Natural Icecream Parlour,19.11523613184671,72.9071074169532,Ice Cream Shop
683,Powai ,19.1187195,72.9073476,Aromas Café,19.11694098338812,72.91008154411433,Café
684,Powai ,19.1187195,72.9073476,Hiranandani Circle,19.117042135561345,72.91031739007803,Plaza
685,Powai ,19.1187195,72.9073476,Le Pain Quotidien,19.118579651968165,72.91162436957893,Bakery
686,Powai ,19.1187195,72.9073476,Mad over Donuts,19.11584677419096,72.90880473391296,Donut Shop
687,Powai ,19.1187195,72.9073476,"Meluha, The Fern",19.11772547741495,72.91111433582635,Hotel
688,Powai ,19.1187195,72.9073476,Subway,19.115688259438144,72.90862161109729,Sandwich Place
689,Powai ,19.1187195,72.9073476,Mainland China,19.115696307238576,72.90868745063999,Chinese Restaurant
690,Powai ,19.1187195,72.9073476,K-3 Snacks & Sweets,19.11672440013409,72.91003850032811,Snack Place
691,Powai ,19.1187195,72.9073476,Sigree Global Grill,19.116539227128687,72.90987969640774,Indian Restaurant
692,Powai ,19.1187195,72.9073476,Haagen Dazs,19.116013515217475,72.9090497863467,Ice Cream Shop
693,Powai ,19.1187195,72.9073476,One Fitness Hub And Spa,19.121082781707706,72.90969918696459,Gym / Fitness Center
694,Powai ,19.1187195,72.9073476,TIARA,19.117773567462933,72.91113075897094,Indian Restaurant
695,Powai ,19.1187195,72.9073476,Utsav Cuisine,19.118324275701735,72.90643711153825,Indian Restaurant
696,Powai ,19.1187195,72.9073476,Mehman Nawazi,19.11148457554709,72.90899993707585,Indian Restaurant
697,Powai ,19.1187195,72.9073476,Mantra,19.123284182413464,72.9129269807238,Indian Restaurant
698,Powai ,19.1187195,72.9073476,Harry's,19.11730437872497,72.90989412436032,Bar
699,Powai ,19.1187195,72.9073476,The Beatle Hotel Mumbai,19.12130622230167,72.90985529034054,Bed & Breakfast
700,Powai ,19.1187195,72.9073476,Suzette,19.11722163802354,72.90974970282404,Creperie
701,Powai ,19.1187195,72.9073476,Rude Lounge,19.111052262995436,72.90829816954104,Lounge
702,Powai ,19.1187195,72.9073476,Madeira & Mime,19.12018466956368,72.90712780552872,Gastropub
703,Powai ,19.1187195,72.9073476,Gold's Gym,19.112609981783432,72.91061639785767,Gym
704,Powai ,19.1187195,72.9073476,Haiko Supermarket,19.118277382057773,72.91144836885219,Department Store
705,Powai ,19.1187195,72.9073476,Breeze,19.11178834742625,72.90924844038648,Mediterranean Restaurant
706,Powai ,19.1187195,72.9073476,Red Olive,19.115952895474074,72.90898168289941,Indian Restaurant
707,Powai ,19.1187195,72.9073476,Fatty Bao,19.123644222158457,72.91237546123511,Sushi Restaurant
708,Powai ,19.1187195,72.9073476,"Galleria,Hiranandani Gardens",19.11900226028488,72.9115517556929,Arcade
709,Powai ,19.1187195,72.9073476,Bijoli Grills,19.122231031677828,72.9134318245623,Seafood Restaurant
710,Powai ,19.1187195,72.9073476,Red Olives Powai,19.11643316213725,72.90906571377762,Restaurant
711,Powai ,19.1187195,72.9073476,Jugheads,19.11972530936169,72.90126429204382,Pub
712,Powai ,19.1187195,72.9073476,Rodas Hotel,19.118590724610268,72.9118524805742,Lounge
713,Powai ,19.1187195,72.9073476,Cafe Bean Garu,19.11835527689945,72.91154043321895,Restaurant
714,Powai ,19.1187195,72.9073476,China Valley,19.118008584982817,72.90661675692098,Chinese Restaurant
715,Powai ,19.1187195,72.9073476,Mohini Fast Food,19.115772503257283,72.90825285278223,Fast Food Restaurant
716,Powai ,19.1187195,72.9073476,Janta Bakery,19.115209769867878,72.90681614084697,Bakery
717,Powai ,19.1187195,72.9073476,Baskin Robbins,19.115299219606623,72.90761791414168,Ice Cream Shop
718,Powai ,19.1187195,72.9073476,Chili's Bar & Grill,19.11627029754339,72.90945448884617,Tex-Mex Restaurant
719,Powai ,19.1187195,72.9073476,KFC,19.118885237620667,72.91141078616425,Fast Food Restaurant
720,Powai ,19.1187195,72.9073476,The Four Fountains Spa,19.11420211386045,72.90912339485686,Spa
721,Powai ,19.1187195,72.9073476,Kareem's,19.119095176456874,72.91144180958767,Indian Restaurant
722,Powai ,19.1187195,72.9073476,Westside,19.118379940051728,72.9114810970614,Clothing Store
723,Powai ,19.1187195,72.9073476,Chillis Hiranandani,19.116317349685094,72.9094601078775,Restaurant
724,Powai ,19.1187195,72.9073476,Dunkin Donuts & More,19.119922126072346,72.9091834567998,Donut Shop
725,Powai ,19.1187195,72.9073476,Pizza Hut,19.120342053461027,72.91082498044673,Pizza Place
726,Powai ,19.1187195,72.9073476,Godrej Nature Basket,19.11986865169459,72.90787599189196,Grocery Store
727,Powai ,19.1187195,72.9073476,no 101,19.116998309665014,72.9102934890972,Dhaba
728,Powai ,19.1187195,72.9073476,Domino's Pizza,19.115983191497847,72.90896672555614,Pizza Place
729,Powai ,19.1187195,72.9073476,Hoppipola,19.118998376766818,72.91139319837811,Bar
730,Powai ,19.1187195,72.9073476,Chaayos,19.1156807312686,72.90864105699757,Tea Room
731,Powai ,19.1187195,72.9073476,Galleria Mall,19.119219115376723,72.91150399407192,Shopping Mall
732,Powai ,19.1187195,72.9073476,Breeze,19.113519721753647,72.90832039055879,Lounge
733,Powai ,19.1187195,72.9073476,Krispy Kreme,19.116022091350654,72.90908551760755,Dessert Shop
734,Powai ,19.1187195,72.9073476,Hakone,19.12236048197461,72.9135994042468,Arcade
735,Powai ,19.1187195,72.9073476,Cafe Coffee Day,19.119656878340457,72.90131835681598,Coffee Shop
736,Powai ,19.1187195,72.9073476,Kick,19.11183942678774,72.90837930786924,Soccer Field
737,Powai ,19.1187195,72.9073476,Lake View Café,19.122104935787583,72.89994616064466,Café
738,Powai ,19.1187195,72.9073476,Bhojohri Manna,19.119008008121156,72.91124604891364,Indian Restaurant
739,Powai ,19.1187195,72.9073476,Parathas,19.119416812078306,72.91140178637825,Indian Restaurant
740,Powai ,19.1187195,72.9073476,Costa Coffee,19.118829257501034,72.91132272260526,Coffee Shop
741,Powai ,19.1187195,72.9073476,Asian Wok,19.11912688368137,72.91136141000827,Asian Restaurant
742,Powai ,19.1187195,72.9073476,China House,19.118987309516996,72.91122518210972,Chinese Restaurant
743,Powai ,19.1187195,72.9073476,Mini Punjab,19.123706797948532,72.90953457812515,Indian Restaurant
744,Powai ,19.1187195,72.9073476,Retro Rewind Cafe,19.12254284298873,72.9084542934843,Café
745,Powai ,19.1187195,72.9073476,Clove Bar,19.123599536311563,72.912804517662,Pub
746,Powai ,19.1187195,72.9073476,Forest Club,19.11434821661582,72.9072775934359,Pool
747,Powai ,19.1187195,72.9073476,Mini Punjab's Lake Side Restaurant,19.123569126801865,72.90952202777062,Indian Restaurant
748,Powai ,19.1187195,72.9073476,Mystic Kitchen,19.111115377025644,72.90824087282596,Restaurant
749,Vidyavihar ,19.0796294,72.8974906700789,Jolly Gym Khana,19.081887013772164,72.89860213648038,Bar
750,Vidyavihar ,19.0796294,72.8974906700789,Khau Galli,19.080441988193904,72.90431851338067,Food Truck
751,Vidyavihar ,19.0796294,72.8974906700789,Kandoi haribhai damodar mithaiwala,19.082161005164256,72.90464479145766,Dessert Shop
752,Vidyavihar ,19.0796294,72.8974906700789,the chocolate room,19.075203729949173,72.90519239753868,Dessert Shop
753,Vidyavihar ,19.0796294,72.8974906700789,Vikrant Circle,19.075001475070092,72.90521835445381,Sculpture Garden
754,Vidyavihar ,19.0796294,72.8974906700789,Pooja Malai Gola,19.080111914515822,72.90552454958744,Ice Cream Shop
755,Vidyavihar ,19.0796294,72.8974906700789,Udipi Hotel,19.080081317818177,72.90410260214107,Fast Food Restaurant
756,Vidyavihar ,19.0796294,72.8974906700789,Sai Swad Dosa,19.080421342849117,72.90429817279468,Fast Food Restaurant
757,Vidyavihar ,19.0796294,72.8974906700789,Mani's Lunch Home's Satvika,19.075220371653113,72.90472805685177,Indian Restaurant
758,Vidyavihar ,19.0796294,72.8974906700789,GD's Chinese Corner,19.071278419010948,72.89715322489639,Chinese Restaurant
759,Vidyavihar ,19.0796294,72.8974906700789,Achija,19.079952090683097,72.90612931649017,Vegetarian / Vegan Restaurant
760,Vidyavihar ,19.0796294,72.8974906700789,Gurukrupa,19.079800421290358,72.90605520985078,Indian Restaurant
761,Vidyavihar ,19.0796294,72.8974906700789,New Achija,19.0745252772314,72.90522350984352,Restaurant
762,Vidyavihar ,19.0796294,72.8974906700789,Blossom Juice Center,19.07515811011427,72.90519858479462,Juice Bar
763,Vidyavihar ,19.0796294,72.8974906700789,Cafe Rumours,19.07749507220888,72.89907473909548,Fast Food Restaurant
764,Vidyavihar ,19.0796294,72.8974906700789,Hotel Pooja,19.081208576634513,72.90432592965671,Vegetarian / Vegan Restaurant
765,Vidyavihar ,19.0796294,72.8974906700789,Cafe Coffee Day,19.086113772582202,72.89341632470992,Coffee Shop
766,Vidyavihar ,19.0796294,72.8974906700789,Oye Kake,19.075152973091093,72.90518420669447,Indian Restaurant
767,Vidyavihar ,19.0796294,72.8974906700789,Cafe Coffee Day,19.074470672347484,72.90524496682802,Coffee Shop
768,Vidyavihar ,19.0796294,72.8974906700789,Somaiya Grounds,19.074621436269148,72.90168242106796,Playground
769,Vidyavihar ,19.0796294,72.8974906700789,Shree Gurukripa,19.0799020307286,72.90610176156966,Indian Restaurant
770,Vidyavihar ,19.0796294,72.8974906700789,Celio Kurla Market City (Mumbai),19.086575015300607,72.89484500885008,Men's Store
771,Vidyavihar ,19.0796294,72.8974906700789,Spice & Cot,19.075186801486105,72.90389743274478,Indian Restaurant
772,Vidyavihar ,19.0796294,72.8974906700789,Crossword,19.07254201125294,72.90016651153564,Bookstore
773,Vidyavihar ,19.0796294,72.8974906700789,Priti bar n restaurant,19.075329895532505,72.90416277131379,Indian Restaurant
774,Vidyavihar ,19.0796294,72.8974906700789,Pure Milk & Snack Centre,19.075,72.90489,Fast Food Restaurant
775,Vidyavihar ,19.0796294,72.8974906700789,FAT (Food And Taste) Theory,19.074976,72.90527,Italian Restaurant
776,Vikhroli,19.1114795,72.928021,cafe coffee day,19.11127183573141,72.92535781860352,Café
777,Vikhroli,19.1114795,72.928021,Malwan Samudra,19.111309341393703,72.92667240053105,Seafood Restaurant
778,Vikhroli,19.1114795,72.928021,Moksha,19.120012364966584,72.92719419244845,Indian Restaurant
779,Vikhroli,19.1114795,72.928021,Shanghai Express,19.10756809483724,72.92364877853335,Chinese Restaurant
780,Vikhroli,19.1114795,72.928021,Social Wavelength Caféteria,19.109019663469024,72.92430075745682,Café
781,Vikhroli,19.1114795,72.928021,247 Park,19.120257259133975,72.92624373646217,Coworking Space
782,Vikhroli,19.1114795,72.928021,Hiking hill,19.110898215794144,72.92596567529931,Trail
783,Vikhroli,19.1114795,72.928021,Hotel Akarshan,19.111497078700562,72.9257984119104,Indian Restaurant
784,Vikhroli,19.1114795,72.928021,Ungrumpy Aunty Tea Corner,19.109443146302496,72.92349312114716,Tea Room
785, Chembur ,19.0612128,72.8975909,Sadguru Juice and Snacks,19.06219113254999,72.90053772253209,Indian Restaurant
786, Chembur ,19.0612128,72.8975909,Chembur Post Office Wada Pav,19.056939655644623,72.8980563848788,Snack Place
787, Chembur ,19.0612128,72.8975909,The Royal Orchid,19.061738948824093,72.90159578992274,Asian Restaurant
788, Chembur ,19.0612128,72.8975909,Astrix - The Lounge,19.06167989337615,72.89954010496885,Bar
789, Chembur ,19.0612128,72.8975909,Le Café,19.061790989789696,72.89947914536658,Café
790, Chembur ,19.0612128,72.8975909,Saroj Veg Restaurant,19.06242549372872,72.89969264247486,Vegetarian / Vegan Restaurant
791, Chembur ,19.0612128,72.8975909,Talwalkars Gym,19.06190396379865,72.89958852404786,Gym
792, Chembur ,19.0612128,72.8975909,Ambedkar Udyan,19.059601956392484,72.90048838285611,Garden
793, Chembur ,19.0612128,72.8975909,Geeta Bhavan,19.060667891068547,72.900487528278,Indian Restaurant
794, Chembur ,19.0612128,72.8975909,Sadguru Veg. Diet,19.06114495747239,72.89965197574098,Restaurant
795, Chembur ,19.0612128,72.8975909,Spatika - Spa & Saloon,19.05585802563939,72.9004275533349,Spa
796, Chembur ,19.0612128,72.8975909,Sunny Restaurant Chembur,19.063960447933926,72.89627502885678,Indian Restaurant
797, Chembur ,19.0612128,72.8975909,AF-10 Avenue Fitness,19.060658741167746,72.89898067511282,Gym / Fitness Center
798, Chembur ,19.0612128,72.8975909,Sadguru,19.06156383527076,72.89954945666766,Vegetarian / Vegan Restaurant
799, Chembur ,19.0612128,72.8975909,Natural Ice Cream,19.05264319584667,72.89976042039858,Dessert Shop
800, Chembur ,19.0612128,72.8975909,IVY Restaurant & Banquets,19.069663288262202,72.900534957865,Restaurant
801, Chembur ,19.0612128,72.8975909,Lamba Da Dhaba,19.05260228697018,72.89939139105024,Punjabi Restaurant
802, Chembur ,19.0612128,72.8975909,Vaishali Garden,19.06180017043726,72.90117695384774,Seafood Restaurant
803, Chembur ,19.0612128,72.8975909,Wild Orchid,19.061734061011187,72.90172135698351,Lounge
804, Chembur ,19.0612128,72.8975909,Diamond Garden,19.053949174132303,72.89703948261304,Garden
805, Chembur ,19.0612128,72.8975909,L5 Restaurant & Lounge,19.069080229212464,72.90041710858753,Lounge
806, Chembur ,19.0612128,72.8975909,Fine Arts Society,19.0609934278474,72.89736193583757,Performing Arts Venue
807, Chembur ,19.0612128,72.8975909,Grand Central,19.06137370020115,72.90057508413668,Indian Restaurant
808, Chembur ,19.0612128,72.8975909,Bhatt Vishranti Gruha,19.054093231491542,72.89426066453167,Fast Food Restaurant
809, Chembur ,19.0612128,72.8975909,Little Italy,19.069009732519675,72.90052139042739,Italian Restaurant
810, Chembur ,19.0612128,72.8975909,Hotel Saroj,19.056396342541625,72.89774103749866,Indian Restaurant
811, Chembur ,19.0612128,72.8975909,The Golden Lawn,19.060151277037736,72.89697173184292,Indian Restaurant
812, Chembur ,19.0612128,72.8975909,Wok Hei,19.052550176632757,72.89967331163851,Chinese Restaurant
813, Chembur ,19.0612128,72.8975909,McDonald's,19.0690342930627,72.90051003325276,Fast Food Restaurant
814, Chembur ,19.0612128,72.8975909,Blend n Brew,19.060660200323944,72.89995226175441,Bar
815, Chembur ,19.0612128,72.8975909,Cafe Udipi,19.06151017752572,72.90067343031492,Indian Restaurant
816, Chembur ,19.0612128,72.8975909,cafe coffee day,19.061513766081394,72.90042746942959,Café
817, Chembur ,19.0612128,72.8975909,Grilled House Kabab Corner,19.05904156924296,72.90099599402937,Indian Restaurant
818, Chembur ,19.0612128,72.8975909,Tilak Nagar Ground,19.069090644664783,72.89643899166956,Playground
819, Chembur ,19.0612128,72.8975909,Oven Hot,19.05710137319132,72.89821565603656,Bakery
820, Chembur ,19.0612128,72.8975909,Domino's Pizza,19.053,72.9,Pizza Place
821, Chembur ,19.0612128,72.8975909,Gold's Gym,19.05644451035113,72.89608540000975,Gym
822, Chembur ,19.0612128,72.8975909,Sankalp,19.069034920420858,72.90051145611453,Indian Restaurant
823, Chembur ,19.0612128,72.8975909,Ratnagiri Coastal Cuisine,19.06078720175693,72.90040185811723,Seafood Restaurant
824, Chembur ,19.0612128,72.8975909,Cafe Coffee Day,19.05294042171337,72.89900592135446,Café
825, Chembur ,19.0612128,72.8975909,Sunny Hotel,19.063897668506456,72.8963219752777,Seafood Restaurant
826, Chembur ,19.0612128,72.8975909,Ratnagiri,19.06087711165279,72.90042559694551,Seafood Restaurant
827, Chembur ,19.0612128,72.8975909,U 'n' Me Kids 'n' Teens,19.05856977099258,72.90062682237343,Kids Store
828, Chembur ,19.0612128,72.8975909,Maharana Kamath,19.053690896558628,72.89509177207947,Indian Restaurant
829, Chembur ,19.0612128,72.8975909,Vagad's,19.056179704450876,72.90041339475088,Men's Store
830, Chembur ,19.0612128,72.8975909,Domino's Pizza,19.054,72.895,Pizza Place
831, Chembur ,19.0612128,72.8975909,Tastings,19.052622148720747,72.8997815791336,Ice Cream Shop
832, Chembur ,19.0612128,72.8975909,Tilak Ngr Stn,19.065773542388488,72.89254797390167,Platform
833, Chembur ,19.0612128,72.8975909,"Shoppers Stop, Chembur",19.069359421633006,72.90063835899626,Shopping Mall
834, Chembur ,19.0612128,72.8975909,Sam's Pizza,19.06903684679076,72.90054816355718,Pizza Place
835, Chembur ,19.0612128,72.8975909,Amul Scooping Parlour,19.067682934896514,72.89304137291494,Ice Cream Shop
836, Chembur ,19.0612128,72.8975909,Rajdhani,19.068626490261465,72.90006928540133,Indian Restaurant
837, Chembur ,19.0612128,72.8975909,Mafco,19.06716,72.903283,Food Truck
838, Chembur ,19.0612128,72.8975909,Krishna's Veg Restaurant,19.05392414022575,72.89381504058838,Fast Food Restaurant
839, Chembur ,19.0612128,72.8975909,HDFC Bank,19.054088694861047,72.89267795754041,Bank
840, Chembur ,19.0612128,72.8975909,Soi Kitchen,19.069240575328667,72.90063259068492,Asian Restaurant
841, Chembur ,19.0612128,72.8975909,Birdy's,19.052801728195455,72.89912128833666,Bakery
842, Chembur ,19.0612128,72.8975909,Croissants Etc,19.052745173854603,72.90004999052461,Bakery
843, Chembur ,19.0612128,72.8975909,Naturals,19.052604025312625,72.89969812241638,Ice Cream Shop
844, Chembur ,19.0612128,72.8975909,Tilak Nagar Railway Station,19.066077258577472,72.89079741841853,Train Station
845,Govandi ,19.0553688,72.9150702,The Golden Wok,19.049958799924916,72.91016082789486,Chinese Restaurant
846,Govandi ,19.0553688,72.9150702,Govandi Station,19.05484869937029,72.91561819553313,Platform
847,Govandi ,19.0553688,72.9150702,Safe Express,19.055082285645124,72.9156874109324,Paper / Office Supplies Store
848,Govandi ,19.0553688,72.9150702,Gavand Vada Pao center,19.055099816964706,72.91481644903232,Hot Dog Joint
849,Govandi ,19.0553688,72.9150702,Natraj Store,19.05504532132286,72.91561242758229,Food & Drink Shop
850,Govandi ,19.0553688,72.9150702,Munna Sandwich,19.055236572146363,72.91455112226062,Food Truck
851,Govandi ,19.0553688,72.9150702,Lucky Restaurant & Banquets,19.052050208728573,72.9103959606414,Indian Restaurant
852,Govandi ,19.0553688,72.9150702,Deonar Park,19.051003500216744,72.91462898254395,Park
853,Govandi ,19.0553688,72.9150702,Cafe XO,19.04722059440001,72.91454224843916,Pub
854,Mankhurd  ,19.0485178,72.9323356,Cafe X0,19.047971018530458,72.93130842919507,Coffee Shop
855,Mankhurd  ,19.0485178,72.9323356,Manchester United Cafe,19.050575825660516,72.93228122435602,Sports Bar
856,Mankhurd  ,19.0485178,72.9323356,Anushaktinagar Bus Depot,19.042588047074872,72.92610433587738,Bus Station
857,Mankhurd  ,19.0485178,72.9323356,Mankhurd Railway Station,19.049392416177525,72.93297332915185,Train Station
858,Trombay,19.037,72.9464,Essel Studios,19.034588951427775,72.94906996556692,Concert Hall
859,Trombay,19.037,72.9464,Cheetah Camp,19.037311991586076,72.94607103312973,Shop & Service
860,Trombay,19.037,72.9464,BARC Cricket Ground,19.031248,72.947111,Athletics & Sports
861, Antop Hill ,19.0207608,72.8652556,Cafe Coffee Day,19.021302661371873,72.85682942194961,Coffee Shop
862, Antop Hill ,19.0207608,72.8652556,Pizza Hut,19.016735036439773,72.85898178107004,Pizza Place
863, Antop Hill ,19.0207608,72.8652556,Club House,19.023104073169748,72.8658144678318,Gym / Fitness Center
864, Antop Hill ,19.0207608,72.8652556,Wadala Skywalk,19.018420714426526,72.86442217690924,Trail
865, Antop Hill ,19.0207608,72.8652556,Haryali Resturant & Bar,19.01870831497242,72.86334148000408,Indian Restaurant
866, Antop Hill ,19.0207608,72.8652556,relax fast food,19.022382042174783,72.85758271996006,Fast Food Restaurant
867, Antop Hill ,19.0207608,72.8652556,Chandu Halvai,19.01898572826238,72.86014717837175,Fast Food Restaurant
868, Antop Hill ,19.0207608,72.8652556,"Chandan Xerox, Aarti Xerox",19.02297236799581,72.85710674889995,Bookstore
869,Byculla,18.9766219,72.8327936,Persian Darbar,18.976055278875254,72.8336433634414,Indian Restaurant
870,Byculla,18.9766219,72.8327936,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
871,Byculla,18.9766219,72.8327936,Cafe Renault,18.974985690105626,72.83375841661548,Bar
872,Byculla,18.9766219,72.8327936,Sigdi Restaurant,18.970522543245263,72.8310336481102,Indian Restaurant
873,Byculla,18.9766219,72.8327936,Gupta ice cream,18.973559220847054,72.84022215304088,Dessert Shop
874,Byculla,18.9766219,72.8327936,Celejor,18.97584443166727,72.8236785218938,Bakery
875,Byculla,18.9766219,72.8327936,Celejor,18.97069149702928,72.83150616079757,Cupcake Shop
876,Byculla,18.9766219,72.8327936,King of Iran,18.975435880930686,72.83330494522305,Indian Restaurant
877,Byculla,18.9766219,72.8327936,cafe coffee day,18.976988366293984,72.82405095322007,Coffee Shop
878,Byculla,18.9766219,72.8327936,Domino's Pizza,18.978070845115777,72.83870099412168,Pizza Place
879,Byculla,18.9766219,72.8327936,Domino's Pizza,18.97,72.831,Pizza Place
880,Byculla,18.9766219,72.8327936,Jijamata Udyan - Ranibaug,18.978605958691183,72.83498027603211,Zoo
881,Byculla,18.9766219,72.8327936,Byculla Bakery,18.97769549152264,72.83400516484106,Bakery
882,Byculla,18.9766219,72.8327936,Cafe Coffee Day,18.969429402625742,72.83275886320301,Coffee Shop
883,Byculla,18.9766219,72.8327936,Byculla Market,18.974463266508778,72.83363012103672,Fish Market
884,Byculla,18.9766219,72.8327936,"Gold Gym IndiaBulls, Lower Parel",18.981423532134926,72.82489978865723,Gym
885,Byculla,18.9766219,72.8327936,Blue Waters,18.98111881016638,72.82709849646946,Restaurant
886,Byculla,18.9766219,72.8327936,Warden bakery,18.98017998565913,72.82611758369148,Bakery
887,Byculla,18.9766219,72.8327936,Vicky Paan,18.984042884281546,72.83555726306552,Snack Place
888,Byculla,18.9766219,72.8327936,Sudha Pav Bhaji,18.972972132050515,72.84095779544252,Fast Food Restaurant
889,Colaba,18.915091,72.8259691,Charagh Din,18.915254175568993,72.82415147213992,Men's Store
890,Colaba,18.915091,72.8259691,Thai Pavilion,18.914246393461482,72.82108040339331,Thai Restaurant
891,Colaba,18.915091,72.8259691,Vivanta by Taj - President,18.91441306149257,72.82102773714136,Hotel
892,Colaba,18.915091,72.8259691,Moshe's,18.917571811605907,72.8244696894284,Mediterranean Restaurant
893,Colaba,18.915091,72.8259691,Theobroma,18.91929830684632,72.82918453216553,Dessert Shop
894,Colaba,18.915091,72.8259691,New Martin,18.91862420333764,72.82951216623856,Indian Restaurant
895,Colaba,18.915091,72.8259691,Café Basilico,18.91860901934294,72.83048426934867,Diner
896,Colaba,18.915091,72.8259691,Trattoria,18.91486345896775,72.82082103851208,Italian Restaurant
897,Colaba,18.915091,72.8259691,Jiva Spa,18.9143518026736,72.82105552918432,Spa
898,Colaba,18.915091,72.8259691,IMBISS Meating Joint,18.917157266567997,72.8270180434016,German Restaurant
899,Colaba,18.915091,72.8259691,Jean Claude Biguine Salon,18.914866573309432,72.82384268809814,Spa
900,Colaba,18.915091,72.8259691,Konkan Cafe,18.914361295310027,72.82105900117253,Indian Restaurant
901,Colaba,18.915091,72.8259691,Mad Over Donuts,18.91920904119632,72.82942670600815,Donut Shop
902,Colaba,18.915091,72.8259691,Piccadilly,18.921425293487804,72.83093565394984,Falafel Restaurant
903,Colaba,18.915091,72.8259691,Harbor View,18.918750327268867,72.83189078567035,Bar
